WGS84_EP,WGS84_NP,TSP_EMI,PM_EMI,X_BLANK1,PM25_EMI,SOX_EMI,NOX_EMI,THC_EMI,NMHC_EMI,CO_EMI,PB_EMI,WGS84_E,WGS84_N,ORI_QU1,DIA,HEI,TEMP,VEL,HD1,DW1,WY1,X_BLANK7,X_BLANK10,X_BLANK11,TSP_EFF,TSP_EFF1,SOX_EFF,NOX_EFF,VOC_EFF,CO_EFF,PB_EFF,ZS
120.42,22.68,0.654,0.474,0.0,0.373,9.157,6.623,0.0,0.0,0.202,0.202,120.41708,22.68469,83.1,0.87,18.3,184,4.3,17,5,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,22.69,0.051,0.037,0.0,0.029,0.401,0.235,0.0,0.0,0.039,0.039,481.68086,90.75482,65.5,0.63,13.5,172,6.3,89,26,175,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,22.71,0.0,0.0,0.0,0.0,0.0,0.0,1.6680000000000001,1.574,0.0,0.0,481.69697,90.83304999999999,0.0,0.0,0.0,0,0.0,48,25,192,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.36,0.04,0.028,0.0,0.023,0.341,0.248,29.575000000000003,28.160999999999998,0.027999999999999997,0.026,2890.1439000000005,560.6182400000001,127.0,9.84,219.3,1700,8.0,524,148,1040,0,0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0
120.42,23.41,0.684,0.497,0.0,0.448,0.042,0.094,0.152,0.14,6.007,0.0,4335.064079999998,842.9005799999993,2.0,0.78,12.0,200,0.2,464,223,1656,0,0,0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.43,0.397,0.24000000000000002,0.0,0.162,0.387,0.206,4.838,3.4930000000000003,0.157,0.0,2167.56816,421.79752,47.4,2.0,40.0,400,4.1000000000000005,400,111,864,0,0,0,300.0,0.0,144.0,76.0,0.0,0.0,0.0,0
120.42,23.44,3.078,1.9889999999999999,0.0,1.413,0.0,0.0,5.487,3.7590000000000003,0.0,0.0,1685.9349000000004,328.14597999999995,0.0,0.0,0.0,0,0.0,272,85,672,0,0,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.45,0.365,0.237,0.0,0.19,0.384,0.323,4.591,3.817,0.059,0.0,4816.796040000001,938.0874700000002,218.9,9.96,278.1,2120,15.200000000000001,352,223,1768,0,0,0,90.0,0.0,0.0,0.0,400.0,0.0,0.0,0
120.42,23.46,5.513999999999999,3.4240000000000004,0.0,2.259,0.0,0.002,0.105,0.1,0.001,0.0,2408.454739999999,469.2549199999999,8.7,0.5,4.0,100,0.7,201,117,641,0,0,0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.47,0.06,0.043,0.0,0.028,0.0,0.0,0.095,0.091,0.0,0.0,722.5283,140.81383,15.0,0.5,12.0,120,1.3,25,31,188,0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.48,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.152,0.0,0.0,120.42463,23.48411,0.0,0.0,0.0,0,0.0,1,6,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.49,1.077,0.8719999999999999,0.0,0.7649999999999999,0.604,0.363,0.779,0.7420000000000001,0.268,0.0,4455.518849999999,869.1281000000004,35.9,3.9,45.0,720,1.6,370,205,1430,0,0,0,480.0,0.0,0.0,0.0,70.0,0.0,0.0,0
120.42,23.52,0.657,0.469,0.0,0.371,4.272,3.2609999999999997,0.0,0.0,0.405,0.0,963.37204,188.1907,372.2,2.07,43.0,460,21.6,128,47,339,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.53,1.553,1.135,0.0,1.0239999999999998,0.045000000000000005,0.037000000000000005,0.298,0.29000000000000004,10.045,0.0,2287.95342,447.08560999999986,3.0,1.0499999999999998,22.5,300,0.6000000000000001,168,133,915,0,0,0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.56,0.10700000000000001,0.063,0.0,0.043,0.0,0.0,0.743,0.689,0.0,0.0,963.327,188.50652000000002,4.0,1.32,25.6,400,0.8,112,48,351,0,0,0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0
120.42,23.57,0.232,0.168,0.0,0.132,0.501,0.705,0.0,0.0,0.064,0.0,240.84296,47.134789999999995,36.3,0.47,11.9,172,6.3,32,12,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.58,0.0,0.0,0.0,0.0,2.7359999999999998,1.8969999999999998,0.0,0.0,0.173,0.0,2528.7988500000006,495.2310500000003,38.1,3.05,98.8,1180,11.200000000000001,472,139,1008,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.65,0.019,0.014,0.0,0.011,0.0,0.0,0.0,0.0,0.012,0.012,963.3977799999999,189.1611,11.2,2.1,55.599999999999994,700,2.4,58,42,326,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.66,0.011,0.006,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,240.83852,47.31952,0.0,0.0,0.0,0,0.0,16,12,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.68,0.007,0.005,0.0,0.004,0.0,0.014,0.0,0.0,0.005,0.0,602.10681,118.38836,2.1,0.5,15.299999999999999,220,0.7,72,29,216,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.72,4.628,3.3429999999999995,0.0,2.5599999999999996,7.3950000000000005,4.534,3.242,2.963,0.752,0.752,9031.68977999999,1778.753070000002,182.3,8.61,208.70000000000007,2140,16.700000000000003,1564,519,3582,0,0,0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.013000000000000001,0.0,0.0,361.26024,71.28196,0.0,0.0,0.0,0,0.0,24,15,120,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.339,0.0,0.0,120.41988,23.79909,0.0,0.0,0.0,0,0.0,8,6,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.03,0.012,0.009000000000000001,0.0,0.006,0.0,0.0,0.228,0.226,0.0,0.0,602.07555,120.15295,0.0,0.0,0.0,0,0.0,40,25,200,0,0,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.04,0.3,0.166,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,240.84966,48.08546,0.0,0.0,0.0,0,0.0,16,12,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.05,0.002,0.001,0.0,0.001,0.006,0.036,0.0,0.0,0.102,0.0,120.42434,24.05365,43.8,0.68,15.0,164,3.6,8,6,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.06,0.001,0.001,0.0,0.001,0.0,0.019,0.34500000000000003,0.327,0.001,0.0,361.26771,72.17338000000001,0.3,0.3,15.0,120,0.1,16,15,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.07,0.011,0.008,0.0,0.006,0.057,0.04,0.0,0.0,0.007,0.007,240.83977,48.143299999999996,1.8,0.25,10.0,100,0.6,32,12,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.08,0.502,0.364,0.0,0.285,3.557,1.69,6.57,5.933000000000001,0.318,0.318,4455.493580000002,891.0265300000001,92.49999999999999,4.17,149.8,1534,26.299999999999997,760,239,1776,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0
120.42,24.09,0.0,0.0,0.0,0.0,0.0,0.0,3.603,3.567,0.0,0.0,120.41519,24.08509,0.0,0.0,0.0,0,0.0,11,6,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.42,24.13,20.616999999999997,12.251,0.0,8.422000000000002,40.316,337.644,0.314,0.295,9.862,0.042,6141.616060000001,1230.7080300000007,94065.09999999999,30.599999999999998,349.7,1119,117.10000000000002,874,327,2303,0,0,0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,22.57,47.19099999999999,28.065000000000005,0.0,20.62999999999999,142.26,289.15899999999993,100.27300000000001,84.89299999999999,97.316,0.025,62020.59384000015,11624.261290000004,21862.59999999998,277.37999999999977,8079.4,44540,423.00000000000176,11842,3521,26071,0,0,0,17729.16,0.0,190.0,150.0,14961.660000000005,5888.0,0.0,0
120.43,22.58,50.780999999999985,29.98700000000001,0.0,20.454000000000022,46.993,49.41700000000001,372.67199999999997,325.3150000000001,35.913,0.497,120308.49226999992,22556.389900000137,13535.800000000003,367.6000000000001,9816.700000000004,66418,578.7000000000027,19173,6481,47919,0,0,0,15730.910000000003,0.0,1680.0,591.6,21612.87000000003,0.0,2415.2000000000007,0
120.43,22.59,11.218000000000004,6.775999999999997,0.0,4.788999999999999,7.117999999999999,18.839000000000006,163.22299999999998,144.46800000000016,8.963000000000003,0.7070000000000001,67199.79796000005,12603.969849999941,7497.59999999999,170.6600000000002,4655.200000000009,34767,437.40000000000043,7808,3438,26718,0,0,0,8610.75,0.0,485.0,275.0,20070.050000000032,0.0,0.0,0
120.43,22.62,6.086999999999999,3.485,0.0,2.358,5.716,4.195999999999999,37.714000000000006,31.361,2.9029999999999996,0.0,11199.908880000003,2103.478680000001,390.7999999999999,33.84,515.3,4940,15.099999999999996,1740,545,4409,0,0,0,2427.5,0.0,80.0,20.0,706.0,0.0,0.0,0
120.43,22.65,2.313,1.3939999999999995,0.0,0.8890000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2649.352259999999,498.2154599999998,2.0,0.5,30.0,220,0.7,348,134,1056,0,0,0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,22.66,0.0,0.0,0.0,0.0,0.011,0.217,0.266,0.237,0.0,0.0,1926.8214400000004,362.61460000000005,10.0,1.4999999999999998,60.0,1000,9.000000000000002,320,90,528,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,22.67,0.0,0.0,0.0,0.0,0.014,0.006,0.008,0.008,0.0,0.0,2649.3685499999997,498.6402300000003,2.0,1.0,12.0,200,0.2,163,123,1000,0,0,0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,22.7,0.001,0.001,0.0,0.001,0.0,0.173,0.042,0.021,0.001,0.0,361.2854,68.10346,109.4,1.54,36.3,370,5.8999999999999995,72,17,128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.35,1.33,0.916,0.0,0.763,0.013,0.298,0.184,0.093,5.736,0.0,361.29507,70.03892,119.3,0.83,21.0,43,4.7,72,21,148,0,0,0,94.84,0.0,13.4,10.0,0.0,0.0,0.0,0
120.43,23.36,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.313,0.0,0.0,7827.955200000005,1518.7003,362.0,18.54,260.30000000000007,3040,15.199999999999994,520,390,3120,0,0,0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0
120.43,23.41,6.867000000000001,3.711,0.0,2.5039999999999996,3.9109999999999996,4.263,4.667,3.8789999999999996,3.636,0.0,7225.77199000001,1404.607699999999,3557.5,7.830000000000001,167.5,565,49.10000000000001,924,372,2768,0,0,0,1242.96,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.077,0.0,0.0,120.4347,23.42407,0.0,0.0,0.0,0,0.0,8,5,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.45,0.164,0.136,0.0,0.12,0.76,0.681,1.976,1.8960000000000001,0.106,0.07400000000000001,4576.274789999998,891.0619799999994,32.0,1.98,37.0,440,2.0,631,242,1734,0,0,0,0.0,0.0,0.0,0.0,187.31,0.0,0.0,0
120.43,23.46,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.391,0.0,0.0,602.1633300000001,117.29601,0.0,0.0,0.0,0,0.0,26,27,196,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.47,7.302,5.292,0.0,4.162,0.004,0.0,1.6049999999999993,1.5259999999999994,0.009,0.009,4215.16813,821.4376399999999,35.0,2.3499999999999996,32.0,700,3.9000000000000004,344,191,1296,0,0,0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.48,0.07,0.051000000000000004,0.0,0.036000000000000004,1.053,0.016,0.903,0.738,0.036,0.0,3131.1999700000006,610.4985400000002,33.2,10.879999999999999,145.9,1020,1.5,414,165,1168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.49,0.024999999999999998,0.019,0.0,0.015,0.122,0.07,0.111,0.10300000000000001,0.03,0.003,1445.14457,281.86256,8.4,6.35,19.3,600,2.8,163,75,515,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.5,0.9200000000000003,0.5300000000000002,0.0,0.3860000000000002,0.14900000000000002,0.043000000000000003,1.271,1.2360000000000002,0.07700000000000001,0.005,7948.47059,1551.0867999999996,17.500000000000004,3.2499999999999996,94.0,1580,11.200000000000001,559,359,2884,0,0,0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.51,0.002,0.002,0.0,0.0,0.0,0.0,0.08700000000000001,0.082,0.0,0.0,2529.04597,493.63464000000005,0.0,0.0,0.0,0,0.0,164,116,988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.52,28.403999999999996,20.158,0.0,16.033999999999995,20.258,52.455999999999996,41.755,37.769,336.7,0.006,26735.50597999994,5221.890289999996,5439.599999999999,37.29,811.3999999999997,6618,214.60000000000016,3603,1402,10369,0,0,0,3827.56,0.0,410.0,150.0,433.94999999999993,0.0,0.0,0
120.43,23.53,0.137,0.097,0.0,0.06,0.224,0.238,0.139,0.129,0.03,0.0,842.9868599999999,164.68223999999998,13.2,5.5,11.0,300,2.5,88,42,300,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.55,0.025,0.016,0.0,0.011,0.0,0.0,1.248,1.037,0.0,0.0,2167.8047999999994,423.83556000000016,135.0,4.949999999999999,74.69999999999999,900,9.899999999999999,336,114,840,0,0,0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0
120.43,23.57,0.12,0.077,0.0,0.055,0.0,0.0,2.636,2.192,0.0,0.0,1806.5237799999998,353.49615000000006,16.0,0.6900000000000001,12.2,200,1.9000000000000001,86,83,525,0,0,0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0
120.43,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.368,0.0,0.0,481.73352,94.414,0.0,0.0,0.0,0,0.0,96,20,120,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.68,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,240.85928,47.36236,0.0,0.0,0.0,0,0.0,10,10,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.86629,47.40815,16.0,3.8,46.0,220,0.1,48,10,52,0,0,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.71,3.024,1.947,0.0,1.266,0.096,0.066,0.002,0.002,0.006,0.0,963.4482100000001,189.67663000000002,1.9,0.8,19.0,200,0.30000000000000004,144,47,320,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.72,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.12,0.0,0.0,240.86538,47.43718,0.0,0.0,0.0,0,0.0,16,10,80,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.77,6.865,4.728,0.0,3.938,0.059,1.172,0.0,0.0,10.61,0.001,361.28357,71.32456,2.0,0.5,13.0,200,0.7,40,19,144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.78,1.129,0.778,0.0,0.648,0.036,0.712,0.0,0.0,6.529,0.0,361.27908,71.35479,15.0,0.55,20.0,120,1.1,40,19,144,0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.79,1.025,0.7090000000000001,0.0,0.648,1.7109999999999999,3.9590000000000005,3.3219999999999996,2.8369999999999997,6.924,0.001,2288.212929999999,452.01210000000003,201.3,2.69,59.9,547,18.4,286,119,896,0,0,0,99.25,0.0,60.0,10.0,0.0,0.0,0.0,0
120.43,23.86,6.992999999999999,4.203,0.0,2.8769999999999993,0.107,2.216,2.224,1.68,0.0,0.0,6623.643399999995,1312.26315,7428.999999999998,10.999999999999998,276.99999999999994,840,195.99999999999997,844,351,2640,0,0,0,998.4000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,23.94,0.32,0.232,0.0,0.182,1.675,1.286,10.747,10.359,0.144,0.144,963.4672400000001,191.48643,71.5,2.3899999999999997,58.0,556,5.7,136,49,384,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0
120.43,23.95,1.347,0.982,0.0,0.807,0.684,0.474,0.0,0.0,0.20400000000000001,0.0,2529.0067999999997,502.98068,34.0,4.9399999999999995,60.9,840,1.7000000000000002,252,118,1008,0,0,0,578.76,0.0,80.0,40.0,40.0,0.0,0.0,0
120.43,23.99,4.640000000000001,2.815,0.0,1.923,0.475,0.329,0.0,0.0,0.042,0.0,1806.4063499999995,359.91780000000006,8.1,0.6,26.0,240,1.9,200,94,720,0,0,0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,24.0,3.47,2.236,0.0,1.586,0.015,0.187,8.786,7.513,0.014,0.014,1445.1325199999997,287.97427999999996,12.4,1.6,38.0,400,2.6,228,78,532,0,0,0,180.0,0.0,0.0,0.0,30.0,0.0,0.0,0
120.43,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,240.8626,48.02618,1.0,0.21,6.3,100,0.5,16,10,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,24.02,0.0,0.0,0.0,0.0,0.0,0.0,1.555,1.293,0.0,0.0,481.73258,96.06176,3.0,0.9,15.0,300,1.1,48,22,192,0,0,0,120.0,0.0,120.0,0.0,100.0,0.0,0.0,0
120.43,24.03,8.43,4.9879999999999995,0.0,3.4589999999999996,0.281,0.193,0.0,0.0,0.0,0.0,3974.2835699999973,793.0548799999998,9.0,3.3000000000000003,72.0,900,1.7,344,198,1552,0,0,0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,24.04,0.155,0.10300000000000004,0.0,0.06799999999999999,0.0,0.064,7.283,7.209,0.0,0.0,3974.154569999999,793.3993400000003,333.0,14.229999999999999,358.3999999999999,3000,21.2,792,231,1584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.43,24.05,11.663000000000002,6.967000000000001,0.0,4.640999999999999,4.234999999999999,4.817,2.4360000000000004,2.364,0.067,0.001,9032.180549999995,1803.7497700000004,14225.199999999999,17.84,240.69999999999996,1874,214.10000000000002,968,462,3537,0,0,0,1563.91,0.0,30.0,0.0,50.0,0.0,0.0,0
120.43,24.07,0.01,0.007,0.0,0.006,0.471,0.396,1.43,0.97,0.007,0.0,1926.8582199999996,385.1121100000001,5.9,1.69,47.1,600,5.199999999999999,278,100,676,0,0,0,200.0,0.0,0.0,0.0,60.0,0.0,0.0,0
120.43,24.13,37.43100000000002,25.752000000000006,0.0,21.11900000000001,34.407000000000004,392.552,57.537000000000006,47.922,6.259,0.628,39621.33616,7938.852880000012,103517.70000000001,84.56999999999992,1855.7000000000016,13610,363.8999999999993,6535,2186,15541,0,0,0,1635.7800000000002,0.0,50.0,50.0,1649.4200000000003,0.0,0.0,0
120.43,24.14,2.615,1.7839999999999998,0.0,1.303,6.189,4.451,59.413,47.81600000000002,0.35100000000000003,0.35100000000000003,7587.307410000009,1520.7715900000007,9.0,2.73,77.7,920,3.5,1330,413,2988,0,0,0,356.0,0.0,0.0,0.0,190.0,0.0,0.0,0
120.43,24.15,0.0,0.0,0.0,0.0,0.029,0.024,0.0,0.0,0.0,0.0,1324.77267,265.65569,11.0,4.290000000000001,93.59999999999998,1180,1.0999999999999999,264,77,528,0,0,0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.33976,269.61216,0.0,0.0,0.0,0,0.0,138,74,576,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.48,0.0,0.0,0.0,0.0,0.028,0.304,327.715,87.5,0.028,0.0,3974.5896999999995,741.8992700000002,123.0,6.02,115.0,1240,8.2,579,207,1412,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.5,0.9640000000000001,0.7270000000000001,0.0,0.523,0.126,0.20700000000000002,0.0,0.0,0.047,0.005,1083.96741,202.48060000000004,5.1,1.47,27.4,300,0.5,142,55,342,0,0,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.51,6.8389999999999995,4.08,0.0,2.7499999999999996,0.0,0.0,12.76,12.083000000000002,0.0,0.0,7467.349940000001,1395.6564799999992,66.0,4.16,67.1,1080,5.000000000000001,1174,407,2904,0,0,0,380.0,0.0,0.0,0.0,380.0,0.0,0.0,0
120.44,22.52,0.138,0.097,0.0,0.087,0.0,0.313,0.039,0.029,0.119,0.11,361.31167000000005,67.55196,1.0,0.25,10.0,100,0.3,40,19,144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.53,0.164,0.131,0.0,0.106,1.1680000000000001,0.811,0.146,0.127,0.069,0.038,6383.403280000001,1194.01834,65.6,4.280000000000001,131.99999999999997,1440,11.300000000000002,648,330,2508,0,0,0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.55,0.331,0.196,0.0,0.143,1.102,0.764,0.0,0.0,0.006,0.006,1927.0068000000006,360.73402,1.4,0.76,30.3,240,0.2,176,97,768,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.59,0.241,0.15300000000000002,0.0,0.12200000000000001,0.852,4.286,20.237,16.698,3.2159999999999997,0.0,14090.946509999987,2643.06997,1035.0,69.20000000000006,1271.0,8280,21.799999999999997,2325,804,5796,0,0,0,0.0,0.0,0.0,0.0,5915.599999999999,0.0,0.0,0
120.44,22.64,0.0,0.0,0.0,0.0,0.0,0.0,15.475,12.866,0.0,0.0,361.33035,67.92801,0.0,0.0,0.0,0,0.0,72,20,144,0,0,0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.73,0.0,0.0,0.0,0.0,0.002,0.044,0.0,0.0,0.0,0.0,120.43742,22.73467,53.9,0.56,13.0,139,6.0,10,5,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,22.74,0.01,0.007,0.0,0.006,0.009000000000000001,0.87,0.0,0.0,0.07,0.0,7106.039990000006,1341.7998100000002,495.4000000000001,6.509999999999999,193.1,1182,30.000000000000004,1368,393,2742,0,0,0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0
120.44,23.05,0.404,0.278,0.0,0.232,7.304,5.035,0.07600000000000001,0.04,0.16,0.0,843.0894700000001,161.35515,80.4,0.6,10.8,146,8.0,104,45,336,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.41,12.771,8.3,0.0,5.792000000000001,0.656,5.109,0.0,0.0,31.713,0.003,2047.4451999999994,398.0009099999999,645.5,2.0,38.5,43,4.3,400,118,818,0,0,0,50.0,0.0,30.0,10.0,10.0,0.0,0.0,0
120.44,23.42,0.0,0.0,0.0,0.0,0.0,0.0,8.609,8.520999999999999,0.0,0.0,1083.94395,210.75339,0.0,0.0,0.0,0,0.0,216,48,432,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.43,0.10200000000000001,0.069,0.0,0.045,0.304,0.211,0.0,0.0,0.019,0.0,361.31448,70.28607,4.9,0.5,6.0,100,0.4,40,17,144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.44,1.227,0.476,0.0,0.42200000000000004,6.9399999999999995,65.154,0.6970000000000001,0.527,6.5,0.006,1806.6215200000004,351.64874999999995,1277.6,3.0,210.0,382,49.800000000000004,360,105,720,0,0,0,199.4,0.0,100.0,0.0,0.0,0.0,189.76999999999998,0
120.44,23.45,0.001,0.001,0.0,0.0,0.053,0.006,0.844,0.7949999999999999,0.001,0.0,1324.81439,257.98857999999996,3.6,0.15,8.0,100,3.4,84,55,393,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.46,0.199,0.13,0.0,0.105,0.216,0.16499999999999998,0.19899999999999998,0.19399999999999998,0.023,0.018,1686.12868,328.45619999999997,9.2,1.1,25.0,400,4.1,179,89,648,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.47,0.02,0.014,0.0,0.012,0.831,0.07,1.7029999999999996,1.619,0.015000000000000001,0.0,2047.4561500000004,398.99883,13.1,1.15,54.8,540,4.2,163,107,751,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.48,0.07900000000000001,0.056999999999999995,0.0,0.047000000000000014,0.6590000000000001,0.3600000000000001,1.6289999999999996,1.5659999999999996,0.05800000000000002,0.03900000000000001,7226.475119999999,1408.72712,18.400000000000006,12.399999999999999,361.5,2600,4.9,780,379,2606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.49,0.944,0.619,0.0,0.409,0.095,0.16799999999999998,0.044000000000000004,0.038,0.045,0.006,3131.39159,610.7264500000002,13.0,1.02,14.0,400,26.5,240,151,1126,0,0,0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.274,0.0,0.0,240.88866,46.99624,0.0,0.0,0.0,0,0.0,16,11,96,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.44,23.51,0.43000000000000005,0.264,0.0,0.20100000000000004,0.057,0.29800000000000004,2.4749999999999996,2.2679999999999993,0.36400000000000005,0.003,9996.613729999983,1951.5212399999982,59.4,6.9399999999999995,132.2,1740,4.200000000000001,1083,486,3976,0,0,0,1395.0,0.0,0.0,0.0,70.0,0.0,0.0,0
120.44,23.52,9.494,6.779000000000001,0.0,5.213,8.036999999999999,17.455,58.419,49.10399999999999,2.744,1.272,9394.336659999997,1834.671189999999,2714.2000000000003,16.4,364.3,2178,90.29999999999998,929,478,3633,0,0,0,1861.66,0.0,180.0,30.0,180.0,0.0,399.96,0
120.44,23.53,0.149,0.108,0.0,0.085,1.661,1.3309999999999997,2.527,2.431,0.357,0.0,6383.379709999996,1246.9380800000001,394.0,122.07000000000004,456.0,3300,10.800000000000002,729,298,2254,0,0,0,1005.0,0.0,0.0,0.0,1110.5,0.0,0.0,0
120.44,23.56,4.781999999999999,3.0719999999999987,0.0,2.342,10.789,11.096,1.392,1.182,16.53,0.001,8189.948150000002,1601.932110000002,690.2,14.449999999999998,302.6000000000001,3206,27.200000000000003,1064,438,3259,0,0,0,622.0,0.0,60.0,30.0,0.0,0.0,0.0,0
