UTME,UTMN,EM_TSP,EM_PM,EM_PM6,EM_PM25,EM_SOX,EM_NOX,EM_THC,EM_NMHC,EM_EXHC,EM_EHC,EM_RHC,EM_RST,EM_CO,EM_PB,EM_NH3
194000,2551000,0.103181,0.07033700000000001,0.0,0.05594,0.00047500000000000005,0.506025,0.560179,0.5182939999999999,0.322372,0.060832,0.067594,0.109378,1.5188560000000002,7.099999999999999e-05,0.0
194000,2555000,0.158677,0.108162,0.0,0.086023,0.0007320000000000002,0.7781789999999998,0.8614580000000001,0.7970490000000001,0.49575600000000003,0.09355000000000002,0.103946,0.168204,2.335738,0.00011000000000000002,0.0
194000,2556000,0.456976,0.30632000000000004,0.0,0.24167499999999997,0.002078,1.9488889999999999,2.192551999999999,2.0246649999999997,1.18955,0.287395,0.286805,0.428802,5.600265,0.00031900000000000006,0.0
194000,2557000,2.0015640000000006,1.335941,0.0,1.0523020000000003,0.00894,7.979551000000001,8.168346000000001,7.515886999999999,4.176849999999999,1.2823269999999998,1.269334,1.4398300000000002,20.353814,0.0013780000000000003,0.0
194000,2558000,0.792931,0.54052,0.0,0.42987900000000007,0.0036579999999999994,3.8887330000000007,4.304894,3.9830259999999993,2.4774059999999998,0.46749099999999993,0.5194449999999999,0.8405549999999999,11.672194,0.0005470000000000001,0.0
194000,2562000,0.37965499999999996,0.2587979999999999,0.0,0.20582099999999998,0.001753,1.8619139999999998,2.0611709999999994,1.9070610000000001,1.186174,0.22383399999999998,0.24870799999999998,0.40245499999999995,5.588611,0.00026100000000000006,0.0
194000,2563000,0.015802,0.010773,0.0,0.008568000000000001,7.1e-05,0.077497,0.08579099999999999,0.079379,0.049372,0.009314000000000001,0.010352,0.016752,0.23260899999999998,9e-06,0.0
194000,2564000,0.06586800000000001,0.044897,0.0,0.035709,0.00030300000000000005,0.32302100000000006,0.357589,0.330854,0.20578799999999997,0.038832,0.043148000000000006,0.069821,0.969558,4.6e-05,0.0
194000,2566000,0.031762,0.021651000000000004,0.0,0.017220000000000003,0.000134,0.14630100000000004,0.14908100000000002,0.138403,0.08141299999999999,0.018728,0.015271000000000002,0.033671999999999994,0.34897500000000004,2.1000000000000002e-05,0.0
194000,2567000,0.022837,0.015567999999999999,0.0,0.012381,9.6e-05,0.10517900000000001,0.107178,0.09950000000000003,0.058528000000000004,0.013463000000000001,0.010979000000000001,0.024206,0.25089,1.6000000000000003e-05,0.0
